tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index
50000004501	60000004510	sp	2	1	answer	NN	H*	s r=	0	H-H%	6
50000004501	60000004510	sp	2	1	in	IN		I n	1	H-H%	6
50000004501	60000004510	sp	2	1	a	DT		@	0	H-H%	6
50000004501	60000004510	sp	2	1	case	NN	H*	k EI s	1	H-H%	6
50000004501	60000004510	sp	2	1	of	IN		V v	1	H-H%	6
50000004501	60000004510	sp	2	1	truth	NN	L*	t r u T	1	H-H%	6
50000004501	60000004510	sp	2	1	?	.				H-H%	6
50000004501	60000004522	sp	1	1	Within	IN		w I	0	H-L%	4
50000004501	60000004522	sp	1	1	Within	IN		D I n	1	H-L%	4
50000004501	60000004522	sp	1	1	the	DT		D @	0	H-L%	4
50000004501	60000004522	sp	1	1	Temple	NNP	L+H*	t E m	1	H-L%	4
50000004501	60000004522	sp	1	1	Temple	NNP	L+H*	p @ l	0	H-L%	4
50000004501	60000004522	sp	1	1	hall	NN	L+H*	h O l	1	H-L%	4
50000004501	60000004522	sp	1	1	we	PRP		w i	1	H-L%	4
50000004501	60000004522	sp	1	1	were	VBD	L+H*	w r=	0	H-L%	4
50000004501	60000004522	sp	1	1	too	RB		t u	1	H-L%	4
50000004501	60000004522	sp	1	1	loud	JJ	L+H*	l aU d	1	H-L%	4
50000004501	60000004522	sp	1	1	;	:				H-L%	4
50000004501	60000004522	sp	1	2	The	DT		D @	0	L-L%	5
50000004501	60000004522	sp	1	2	garden	NN	L+H*	g A r	1	L-L%	5
50000004501	60000004522	sp	1	2	garden	NN	L+H*	d @ n	0	L-L%	5
50000004501	60000004522	sp	1	2	here	RB		h I r	1	L-L%	5
50000004501	60000004522	sp	1	2	is	VBZ		I z	1	L-L%	5
50000004501	60000004522	sp	1	2	more	RBR		m O r	1	L-L%	5
50000004501	60000004522	sp	1	2	convenient	JJ	!H*	k @ n	0	L-L%	5
50000004501	60000004522	sp	1	2	convenient	JJ	!H*	v i	1	L-L%	5
50000004501	60000004522	sp	1	2	convenient	JJ	!H*	n j @ n t	0	L-L%	5
50000004501	60000004522	sp	1	2	.	.				L-L%	5
50000004501	60000004534	sp	1	1	Then	RB		D E n	1	H-L%	4
50000004501	60000004534	sp	1	1	say	VB	H*	s EI	1	H-L%	4
50000004501	60000004534	sp	1	1	at	IN		{ t	1	H-L%	4
50000004501	60000004534	sp	1	1	once	RB		w V n s	1	H-L%	4
50000004501	60000004534	sp	1	1	if	IN		I f	1	H-L%	4
50000004501	60000004534	sp	1	1	I	PRP		AI	1	H-L%	4
50000004501	60000004534	sp	1	1	maintained	VBD	H*	m EI n	0	H-L%	4
50000004501	60000004534	sp	1	1	maintained	VBD	H*	t EI n d	1	H-L%	4
50000004501	60000004534	sp	1	1	the	DT		D @	0	H-L%	4
50000004501	60000004534	sp	1	1	truth	NN	H*	t r u T	1	H-L%	4
50000004501	60000004534	sp	1	1	;	:				H-L%	4
50000004501	60000004534	sp	1	2	Or	CC		O r	1	H-H%	5
50000004501	60000004534	sp	1	2	else	RB		E l s	1	H-H%	5
50000004501	60000004534	sp	1	2	was	VBD	H*	w A z	1	H-H%	5
50000004501	60000004534	sp	1	2	wrangling	VBG	H*	r { N	1	H-H%	5
50000004501	60000004534	sp	1	2	wrangling	VBG	H*	g @	0	H-H%	5
50000004501	60000004534	sp	1	2	wrangling	VBG	H*	l I N	0	H-H%	5
50000004501	60000004534	sp	1	2	Somerset	RB		s V	1	H-H%	5
50000004501	60000004534	sp	1	2	Somerset	RB		m r=	0	H-H%	5
50000004501	60000004534	sp	1	2	Somerset	RB		s E t	0	H-H%	5
50000004501	60000004534	sp	1	2	in	IN		I n	1	H-H%	5
50000004501	60000004534	sp	1	2	the	DT		D @	0	H-H%	5
50000004501	60000004534	sp	1	2	error	NN	L*	E	1	H-H%	5
50000004501	60000004534	sp	1	2	error	NN	L*	r r=	0	H-H%	5
50000004501	60000004534	sp	1	2	?	.				H-H%	5
50000004501	60000004546	sp	1	1	Faith	NNP	L+H*	f EI T	1	H-L%	4
50000004501	60000004546	sp	1	1	,	,				H-L%	4
50000004501	60000004546	sp	1	2	I	PRP		AI	1	H-L%	4
50000004501	60000004546	sp	1	2	have	VBP		h { v	1	H-L%	4
50000004501	60000004546	sp	1	2	been	VBN	L+H*	b I n	1	H-L%	4
50000004501	60000004546	sp	1	2	a	DT		@	0	H-L%	4
50000004501	60000004546	sp	1	2	truant	NN	L+H*	t r u	1	H-L%	4
50000004501	60000004546	sp	1	2	truant	NN	L+H*	@ n t	0	H-L%	4
50000004501	60000004546	sp	1	2	in	IN		I n	1	H-L%	4
50000004501	60000004546	sp	1	2	the	DT		D @	0	H-L%	4
50000004501	60000004546	sp	1	2	law	NN	L+H*	l O	1	H-L%	4
50000004501	60000004546	sp	1	2	,	,				H-L%	4
50000004501	60000004546	sp	1	3	And	CC		{ n d	1	H-L%	4
50000004501	60000004546	sp	1	3	never	RB		n E	1	H-L%	4
50000004501	60000004546	sp	1	3	never	RB		v r=	0	H-L%	4
50000004501	60000004546	sp	1	3	yet	RB		j E t	1	H-L%	4
50000004501	60000004546	sp	1	3	could	MD		k U d	1	H-L%	4
50000004501	60000004546	sp	1	3	frame	VB	L+H*	f r EI m	1	H-L%	4
50000004501	60000004546	sp	1	3	my	PRP$		m AI	1	H-L%	4
50000004501	60000004546	sp	1	3	will	NN	L+H*	w I l	1	H-L%	4
50000004501	60000004546	sp	1	3	to	TO		t u	1	H-L%	4
50000004501	60000004546	sp	1	3	it	PRP		I t	1	H-L%	4
50000004501	60000004546	sp	1	3	;	:				H-L%	4
50000004501	60000004546	sp	1	4	And	CC		{ n d	1	L-L%	5
50000004501	60000004546	sp	1	4	therefore	RB		D E r	1	L-L%	5
50000004501	60000004546	sp	1	4	therefore	RB		f O r	0	L-L%	5
50000004501	60000004546	sp	1	4	frame	NN	L+H*	f r EI m	1	L-L%	5
50000004501	60000004546	sp	1	4	the	DT		D @	0	L-L%	5
50000004501	60000004546	sp	1	4	law	NN	L+H*	l O	1	L-L%	5
50000004501	60000004546	sp	1	4	unto	IN		V n	1	L-L%	5
50000004501	60000004546	sp	1	4	unto	IN		t u	0	L-L%	5
50000004501	60000004546	sp	1	4	my	PRP$		m AI	1	L-L%	5
50000004501	60000004546	sp	1	4	will	NN	!H*	w I l	1	L-L%	5
50000004501	60000004546	sp	1	4	.	.				L-L%	5
50000004501	60000004561	sp	1	1	Judge	NNP	L+H*	dZ V dZ	1	H-L%	4
50000004501	60000004561	sp	1	1	you	PRP		j u	1	H-L%	4
50000004501	60000004561	sp	1	1	,	,				H-L%	4
50000004501	60000004561	sp	1	2	my	PRP$		m AI	1	H-L%	4
50000004501	60000004561	sp	1	2	Lord	NNP	L+H*	l O r d	1	H-L%	4
50000004501	60000004561	sp	1	2	of	IN		V v	1	H-L%	4
50000004501	60000004561	sp	1	2	Warwick	NNP	!H*	w O	1	H-L%	4
50000004501	60000004561	sp	1	2	Warwick	NNP	!H*	r w I k	0	H-L%	4
50000004501	60000004561	sp	1	2	,	,				H-L%	4
50000004501	60000004561	sp	1	3	then	RB		D E n	1	H-L%	4
50000004501	60000004561	sp	1	3	,	,				H-L%	4
50000004501	60000004561	sp	1	4	between	IN		b I t	0	L-L%	5
50000004501	60000004561	sp	1	4	between	IN		w i n	1	L-L%	5
50000004501	60000004561	sp	1	4	us	PRP		V s	1	L-L%	5
50000004501	60000004561	sp	1	4	.	.				L-L%	5
50000004501	60000004570	sp	1	1	Between	IN		b I t	0	H-L%	4
50000004501	60000004570	sp	1	1	Between	IN		w i n	1	H-L%	4
50000004501	60000004570	sp	1	1	two	CD		t u	1	H-L%	4
50000004501	60000004570	sp	1	1	hawks	NNS	L+H*	h O k s	1	H-L%	4
50000004501	60000004570	sp	1	1	,	,				H-L%	4
50000004501	60000004570	sp	1	2	which	WDT		w I tS	1	H-L%	4
50000004501	60000004570	sp	1	2	flies	VBZ		f l AI z	1	H-L%	4
50000004501	60000004570	sp	1	2	the	DT		D @	0	H-L%	4
50000004501	60000004570	sp	1	2	higher	JJR	L+H*	h AI	1	H-L%	4
50000004501	60000004570	sp	1	2	higher	JJR	L+H*	r=	0	H-L%	4
50000004501	60000004570	sp	1	2	pitch	NN	L+H*	p I tS	1	H-L%	4
50000004501	60000004570	sp	1	2	;	:				H-L%	4
50000004501	60000004570	sp	1	3	Between	IN		b I t	0	H-L%	4
50000004501	60000004570	sp	1	3	Between	IN		w i n	1	H-L%	4
50000004501	60000004570	sp	1	3	two	CD		t u	1	H-L%	4
50000004501	60000004570	sp	1	3	dogs	NNS	L+H*	d A g z	1	H-L%	4
50000004501	60000004570	sp	1	3	,	,				H-L%	4
50000004501	60000004570	sp	1	4	which	WDT		w I tS	1	H-L%	4
50000004501	60000004570	sp	1	4	hath	VBP		h { T	1	H-L%	4
50000004501	60000004570	sp	1	4	the	DT		D @	0	H-L%	4
50000004501	60000004570	sp	1	4	deeper	JJR	L+H*	d i	1	H-L%	4
50000004501	60000004570	sp	1	4	deeper	JJR	L+H*	p r=	0	H-L%	4
50000004501	60000004570	sp	1	4	mouth	NN	L+H*	m aU D	1	H-L%	4
50000004501	60000004570	sp	1	4	;	:				H-L%	4
50000004501	60000004570	sp	1	5	Between	IN		b I t	0	H-L%	4
50000004501	60000004570	sp	1	5	Between	IN		w i n	1	H-L%	4
50000004501	60000004570	sp	1	5	two	CD		t u	1	H-L%	4
50000004501	60000004570	sp	1	5	blades	NNS	L+H*	b l EI d z	1	H-L%	4
50000004501	60000004570	sp	1	5	,	,				H-L%	4
50000004501	60000004570	sp	1	6	which	WDT		w I tS	1	H-L%	4
50000004501	60000004570	sp	1	6	bears	VBZ		b E r z	1	H-L%	4
50000004501	60000004570	sp	1	6	the	DT		D @	0	H-L%	4
50000004501	60000004570	sp	1	6	better	JJR	L+H*	b E	1	H-L%	4
50000004501	60000004570	sp	1	6	better	JJR	L+H*	t r=	0	H-L%	4
50000004501	60000004570	sp	1	6	temper	NN	L+H*	t E m	1	H-L%	4
50000004501	60000004570	sp	1	6	temper	NN	L+H*	p r=	0	H-L%	4
50000004501	60000004570	sp	1	6	:	:				H-L%	4
50000004501	60000004570	sp	1	7	Between	IN		b I t	0	H-L%	4
50000004501	60000004570	sp	1	7	Between	IN		w i n	1	H-L%	4
50000004501	60000004570	sp	1	7	two	CD		t u	1	H-L%	4
50000004501	60000004570	sp	1	7	horses	NNS	L+H*	h O r	1	H-L%	4
50000004501	60000004570	sp	1	7	horses	NNS	L+H*	s @ z	0	H-L%	4
50000004501	60000004570	sp	1	7	,	,				H-L%	4
50000004501	60000004570	sp	1	8	which	WDT		w I tS	1	H-L%	4
50000004501	60000004570	sp	1	8	doth	VBP		d A T	1	H-L%	4
50000004501	60000004570	sp	1	8	bear	VB	L+H*	b E r	1	H-L%	4
50000004501	60000004570	sp	1	8	him	PRP		h I m	1	H-L%	4
50000004501	60000004570	sp	1	8	best	JJS	L+H*	b E s t	1	H-L%	4
50000004501	60000004570	sp	1	8	;	:				H-L%	4
50000004501	60000004570	sp	1	9	Between	IN		b I t	0	H-L%	4
50000004501	60000004570	sp	1	9	Between	IN		w i n	1	H-L%	4
50000004501	60000004570	sp	1	9	two	CD		t u	1	H-L%	4
50000004501	60000004570	sp	1	9	girls	NNS	L+H*	g r= l z	1	H-L%	4
50000004501	60000004570	sp	1	9	,	,				H-L%	4
50000004501	60000004570	sp	1	10	which	WDT		w I tS	1	H-L%	4
50000004501	60000004570	sp	1	10	hath	VBZ		h { T	1	H-L%	4
50000004501	60000004570	sp	1	10	the	DT		D @	0	H-L%	4
50000004501	60000004570	sp	1	10	merriest	JJS	L+H*	m E	1	H-L%	4
50000004501	60000004570	sp	1	10	merriest	JJS	L+H*	r i	0	H-L%	4
50000004501	60000004570	sp	1	10	merriest	JJS	L+H*	@ s t	0	H-L%	4
50000004501	60000004570	sp	1	10	eye	NN	L+H*	AI	1	H-L%	4
50000004501	60000004570	sp	1	10	;	:				H-L%	4
50000004501	60000004570	sp	1	11	I	PRP		AI	1	H-L%	4
50000004501	60000004570	sp	1	11	have	VBP		h { v	1	H-L%	4
50000004501	60000004570	sp	1	11	perhaps	RB		p r=	0	H-L%	4
50000004501	60000004570	sp	1	11	perhaps	RB		h { p s	1	H-L%	4
50000004501	60000004570	sp	1	11	some	DT		s V m	1	H-L%	4
50000004501	60000004570	sp	1	11	shallow	JJ	L+H*	S {	1	H-L%	4
50000004501	60000004570	sp	1	11	shallow	JJ	L+H*	l @U	0	H-L%	4
50000004501	60000004570	sp	1	11	spirit	NN	L+H*	s	0	H-L%	4
50000004501	60000004570	sp	1	11	spirit	NN	L+H*	p I	1	H-L%	4
50000004501	60000004570	sp	1	11	spirit	NN	L+H*	r @ t	0	H-L%	4
50000004501	60000004570	sp	1	11	of	IN		V v	1	H-L%	4
50000004501	60000004570	sp	1	11	judgement	NN	L+H*	dZ V dZ	1	H-L%	4
50000004501	60000004570	sp	1	11	judgement	NN	L+H*	m @ n t	0	H-L%	4
50000004501	60000004570	sp	1	11	;	:				H-L%	4
50000004501	60000004570	sp	1	12	But	CC		b V t	1	H-L%	4
50000004501	60000004570	sp	1	12	in	IN		I n	1	H-L%	4
50000004501	60000004570	sp	1	12	these	DT		D i z	1	H-L%	4
50000004501	60000004570	sp	1	12	nice	JJ	L+H*	n AI s	1	H-L%	4
50000004501	60000004570	sp	1	12	sharp	JJ	L+H*	S A r p	1	H-L%	4
50000004501	60000004570	sp	1	12	quillets	NNS	L+H*	k w I	1	H-L%	4
50000004501	60000004570	sp	1	12	quillets	NNS	L+H*	l @ t s	0	H-L%	4
50000004501	60000004570	sp	1	12	of	IN		V v	1	H-L%	4
50000004501	60000004570	sp	1	12	the	DT		D @	0	H-L%	4
50000004501	60000004570	sp	1	12	law	NN	L+H*	l O	1	H-L%	4
50000004501	60000004570	sp	1	12	,	,				H-L%	4
50000004501	60000004570	sp	1	13	Good	JJ	L+H*	g U d	1	H-L%	4
50000004501	60000004570	sp	1	13	faith	NN	L+H*	f EI T	1	H-L%	4
50000004501	60000004570	sp	1	13	,	,				H-L%	4
50000004501	60000004570	sp	1	14	I	PRP		AI	1	L-L%	5
50000004501	60000004570	sp	1	14	am	VBP		{ m	1	L-L%	5
50000004501	60000004570	sp	1	14	no	RB		n @U	1	L-L%	5
50000004501	60000004570	sp	1	14	wiser	JJR	L+H*	w AI	1	L-L%	5
50000004501	60000004570	sp	1	14	wiser	JJR	L+H*	z r=	0	L-L%	5
50000004501	60000004570	sp	1	14	than	IN		D { n	1	L-L%	5
50000004501	60000004570	sp	1	14	a	DT		@	0	L-L%	5
50000004501	60000004570	sp	1	14	daw	NN	!H*	d O	1	L-L%	5
50000004501	60000004570	sp	1	14	.	.				L-L%	5
50000004501	60000004600	sp	1	1	Tut	NNP	L+H*	t V t	1	H-L%	4
50000004501	60000004600	sp	1	1	,	,				H-L%	4
50000004501	60000004600	sp	1	2	tut	NN	L+H*	t V t	1	H-L%	4
50000004501	60000004600	sp	1	2	,	,				H-L%	4
50000004501	60000004600	sp	1	3	here	RB		h I r	1	H-L%	4
50000004501	60000004600	sp	1	3	is	VBZ		I z	1	H-L%	4
50000004501	60000004600	sp	1	3	a	DT		@	0	H-L%	4
50000004501	60000004600	sp	1	3	mannerly	JJ	L+H*	m {	1	H-L%	4
50000004501	60000004600	sp	1	3	mannerly	JJ	L+H*	n r=	0	H-L%	4
50000004501	60000004600	sp	1	3	mannerly	JJ	L+H*	l i	0	H-L%	4
50000004501	60000004600	sp	1	3	forbearance	NN	L+H*	f O r	0	H-L%	4
50000004501	60000004600	sp	1	3	forbearance	NN	L+H*	b E	1	H-L%	4
50000004501	60000004600	sp	1	3	forbearance	NN	L+H*	r @ n s	0	H-L%	4
50000004501	60000004600	sp	1	3	:	:				H-L%	4
50000004501	60000004600	sp	1	4	The	DT		D @	0	L-L%	5
50000004501	60000004600	sp	1	4	truth	NN	L+H*	t r u T	1	L-L%	5
50000004501	60000004600	sp	1	4	appears	VBZ		@	0	L-L%	5
50000004501	60000004600	sp	1	4	appears	VBZ		p I r z	1	L-L%	5
50000004501	60000004600	sp	1	4	so	RB		s @U	1	L-L%	5
50000004501	60000004600	sp	1	4	naked	JJ	L+H*	n EI	1	L-L%	5
50000004501	60000004600	sp	1	4	naked	JJ	L+H*	k @ d	0	L-L%	5
50000004501	60000004600	sp	1	4	on	IN		A n	1	L-L%	5
50000004501	60000004600	sp	1	4	my	PRP$		m AI	1	L-L%	5
50000004501	60000004600	sp	1	4	side	NN	L+H*	s AI d	1	L-L%	5
50000004501	60000004600	sp	1	4	That	IN		D { t	1	L-L%	5
50000004501	60000004600	sp	1	4	any	DT		E	1	L-L%	5
50000004501	60000004600	sp	1	4	any	DT		n i	0	L-L%	5
50000004501	60000004600	sp	1	4	purblind	JJ	L+H*	p r=	1	L-L%	5
50000004501	60000004600	sp	1	4	purblind	JJ	L+H*	b l I n d	0	L-L%	5
50000004501	60000004600	sp	1	4	eye	NN	L+H*	AI	1	L-L%	5
50000004501	60000004600	sp	1	4	may	MD		m EI	1	L-L%	5
50000004501	60000004600	sp	1	4	find	VB	!H*	f AI n d	1	L-L%	5
50000004501	60000004600	sp	1	4	it	PRP		I t	1	L-L%	5
50000004501	60000004600	sp	1	4	out	RP		aU t	1	L-L%	5
50000004501	60000004600	sp	1	4	.	.				L-L%	5
50000004501	60000004615	sp	1	1	And	CC		{ n d	1	H-L%	4
50000004501	60000004615	sp	1	1	on	IN		A n	1	H-L%	4
50000004501	60000004615	sp	1	1	my	PRP$		m AI	1	H-L%	4
50000004501	60000004615	sp	1	1	side	NN	L+H*	s AI d	1	H-L%	4
50000004501	60000004615	sp	1	1	it	PRP		I t	1	H-L%	4
50000004501	60000004615	sp	1	1	is	VBZ		I z	1	H-L%	4
50000004501	60000004615	sp	1	1	so	RB		s @U	1	H-L%	4
50000004501	60000004615	sp	1	1	well	RB		w E l	1	H-L%	4
50000004501	60000004615	sp	1	1	apparelled	VBN	L+H*	@	0	H-L%	4
50000004501	60000004615	sp	1	1	apparelled	VBN	L+H*	p E	1	H-L%	4
50000004501	60000004615	sp	1	1	apparelled	VBN	L+H*	r E l d	0	H-L%	4
50000004501	60000004615	sp	1	1	,	,				H-L%	4
50000004501	60000004615	sp	1	2	So	RB		s @U	1	H-L%	4
50000004501	60000004615	sp	1	2	clear	JJ	L+H*	k l I r	1	H-L%	4
50000004501	60000004615	sp	1	2	,	,				H-L%	4
50000004501	60000004615	sp	1	3	so	RB		s @U	1	L-L%	5
50000004501	60000004615	sp	1	3	shining	VBG	L+H*	S AI	1	L-L%	5
50000004501	60000004615	sp	1	3	shining	VBG	L+H*	n I N	0	L-L%	5
50000004501	60000004615	sp	1	3	and	CC		{ n d	1	L-L%	5
50000004501	60000004615	sp	1	3	so	RB		s @U	1	L-L%	5
50000004501	60000004615	sp	1	3	evident	JJ	L+H*	E	1	L-L%	5
50000004501	60000004615	sp	1	3	evident	JJ	L+H*	v @	0	L-L%	5
50000004501	60000004615	sp	1	3	evident	JJ	L+H*	d @ n t	0	L-L%	5
50000004501	60000004615	sp	1	3	That	IN		D { t	1	L-L%	5
50000004501	60000004615	sp	1	3	it	PRP		I t	1	L-L%	5
50000004501	60000004615	sp	1	3	will	MD		w I l	1	L-L%	5
50000004501	60000004615	sp	1	3	glimmer	VB	L+H*	g l I	1	L-L%	5
50000004501	60000004615	sp	1	3	glimmer	VB	L+H*	m r=	0	L-L%	5
50000004501	60000004615	sp	1	3	through	IN		T r u	1	L-L%	5
50000004501	60000004615	sp	1	3	a	DT		@	0	L-L%	5
50000004501	60000004615	sp	1	3	"blindman's"	NN	L+H*	b l AI n	1	L-L%	5
50000004501	60000004615	sp	1	3	"blindman's"	NN	L+H*	d m @ n	0	L-L%	5
50000004501	60000004615	sp	1	3	"blindman's"	POS		z	0	L-L%	5
50000004501	60000004615	sp	1	3	eye	NN	!H*	AI	1	L-L%	5
50000004501	60000004615	sp	1	3	.	.				L-L%	5
50000004501	60000004630	sp	1	1	Since	IN		s I n s	1	H-L%	4
50000004501	60000004630	sp	1	1	you	PRP		j u	1	H-L%	4
50000004501	60000004630	sp	1	1	are	VBP		A r	1	H-L%	4
50000004501	60000004630	sp	1	1	tongue-tied	NN	L+H*	t V N	1	H-L%	4
50000004501	60000004630	sp	1	1	tongue-tied	VBN	L+H*	t AI d	1	H-L%	4
50000004501	60000004630	sp	1	1	and	CC		{ n d	1	H-L%	4
50000004501	60000004630	sp	1	1	so	RB		s @U	1	H-L%	4
50000004501	60000004630	sp	1	1	loath	JJ	L+H*	l @U T	1	H-L%	4
50000004501	60000004630	sp	1	1	to	TO		t u	1	H-L%	4
50000004501	60000004630	sp	1	1	speak	VB	L+H*	s	0	H-L%	4
50000004501	60000004630	sp	1	1	speak	VB	L+H*	p i k	1	H-L%	4
50000004501	60000004630	sp	1	1	,	,				H-L%	4
50000004501	60000004630	sp	1	2	In	IN		I n	1	H-L%	4
50000004501	60000004630	sp	1	2	dumb	JJ	L+H*	d V m	1	H-L%	4
50000004501	60000004630	sp	1	2	significants	NNS	L+H*	s I g	1	H-L%	4
50000004501	60000004630	sp	1	2	significants	NNS	L+H*	n @	0	H-L%	4
50000004501	60000004630	sp	1	2	significants	NNS	L+H*	f I	0	H-L%	4
50000004501	60000004630	sp	1	2	significants	NNS	L+H*	k { n t s	0	H-L%	4
50000004501	60000004630	sp	1	2	proclaim	VBP		p r @U	0	H-L%	4
50000004501	60000004630	sp	1	2	proclaim	VBP		k l EI m	1	H-L%	4
50000004501	60000004630	sp	1	2	your	PRP$		j O r	1	H-L%	4
50000004501	60000004630	sp	1	2	thoughts	NNS	L+H*	T O t s	1	H-L%	4
50000004501	60000004630	sp	1	2	:	:				H-L%	4
50000004501	60000004630	sp	1	3	Let	VB	L+H*	l E t	1	H-L%	4
50000004501	60000004630	sp	1	3	him	PRP		h I m	1	H-L%	4
50000004501	60000004630	sp	1	3	that	IN		D { t	1	H-L%	4
50000004501	60000004630	sp	1	3	is	VBZ		I z	1	H-L%	4
50000004501	60000004630	sp	1	3	a	DT		@	0	H-L%	4
50000004501	60000004630	sp	1	3	trueborn	JJ	L+H*	t r u	1	H-L%	4
50000004501	60000004630	sp	1	3	trueborn	JJ	L+H*	b r= n	0	H-L%	4
50000004501	60000004630	sp	1	3	gentleman	NN	L+H*	dZ E n	1	H-L%	4
50000004501	60000004630	sp	1	3	gentleman	NN	L+H*	t @	0	H-L%	4
50000004501	60000004630	sp	1	3	gentleman	NN	L+H*	l m @ n	0	H-L%	4
50000004501	60000004630	sp	1	3	And	CC		{ n d	1	H-L%	4
50000004501	60000004630	sp	1	3	stands	VBZ		s	0	H-L%	4
50000004501	60000004630	sp	1	3	stands	VBZ		t { n d z	1	H-L%	4
50000004501	60000004630	sp	1	3	upon	IN		@	0	H-L%	4
50000004501	60000004630	sp	1	3	upon	IN		p A n	1	H-L%	4
50000004501	60000004630	sp	1	3	the	DT		D @	0	H-L%	4
50000004501	60000004630	sp	1	3	honour	NN	L+H*	A	1	H-L%	4
50000004501	60000004630	sp	1	3	honour	NN	L+H*	n r=	0	H-L%	4
50000004501	60000004630	sp	1	3	of	IN		V v	1	H-L%	4
50000004501	60000004630	sp	1	3	his	PRP$		h I z	1	H-L%	4
50000004501	60000004630	sp	1	3	birth	NN	L+H*	b r= T	1	H-L%	4
50000004501	60000004630	sp	1	3	,	,				H-L%	4
50000004501	60000004630	sp	1	4	If	IN		I f	1	H-L%	4
50000004501	60000004630	sp	1	4	he	PRP		h i	1	H-L%	4
50000004501	60000004630	sp	1	4	suppose	VB	L+H*	s @	0	H-L%	4
50000004501	60000004630	sp	1	4	suppose	VB	L+H*	p @U z	1	H-L%	4
50000004501	60000004630	sp	1	4	that	IN		D { t	1	H-L%	4
50000004501	60000004630	sp	1	4	I	PRP		AI	1	H-L%	4
50000004501	60000004630	sp	1	4	have	VBP		h { v	1	H-L%	4
50000004501	60000004630	sp	1	4	pleaded	VBN	L+H*	p l i	1	H-L%	4
50000004501	60000004630	sp	1	4	pleaded	VBN	L+H*	d @ d	0	H-L%	4
50000004501	60000004630	sp	1	4	truth	NN	L+H*	t r u T	1	H-L%	4
50000004501	60000004630	sp	1	4	,	,				H-L%	4
50000004501	60000004630	sp	1	5	From	IN		f r V m	1	L-L%	5
50000004501	60000004630	sp	1	5	off	IN		O f	1	L-L%	5
50000004501	60000004630	sp	1	5	this	DT		D I s	1	L-L%	5
50000004501	60000004630	sp	1	5	brier	NN	L+H*	b r AI	1	L-L%	5
50000004501	60000004630	sp	1	5	brier	NN	L+H*	r=	0	L-L%	5
50000004501	60000004630	sp	1	5	pluck	NN	L+H*	p l V k	1	L-L%	5
50000004501	60000004630	sp	1	5	a	DT		@	0	L-L%	5
50000004501	60000004630	sp	1	5	white	JJ	L+H*	w AI t	1	L-L%	5
50000004501	60000004630	sp	1	5	rose	NN	!H*	r @U z	1	L-L%	5
50000004501	60000004630	sp	1	5	with	IN		w I D	1	L-L%	5
50000004501	60000004630	sp	1	5	me	PRP		m i	1	L-L%	5
50000004501	60000004630	sp	1	5	.	.				L-L%	5
50000004501	60000004654	sp	1	1	Let	VB	L+H*	l E t	1	H-L%	4
50000004501	60000004654	sp	1	1	him	PRP		h I m	1	H-L%	4
50000004501	60000004654	sp	1	1	that	IN		D { t	1	H-L%	4
50000004501	60000004654	sp	1	1	is	VBZ		I z	1	H-L%	4
50000004501	60000004654	sp	1	1	no	DT		n @U	1	H-L%	4
50000004501	60000004654	sp	1	1	coward	NN	L+H*	k aU	1	H-L%	4
50000004501	60000004654	sp	1	1	coward	NN	L+H*	r= d	0	H-L%	4
50000004501	60000004654	sp	1	1	nor	CC		n O r	1	H-L%	4
50000004501	60000004654	sp	1	1	no	DT		n @U	1	H-L%	4
50000004501	60000004654	sp	1	1	flatterer	NN	L+H*	f l {	1	H-L%	4
50000004501	60000004654	sp	1	1	flatterer	NN	L+H*	t r=	0	H-L%	4
50000004501	60000004654	sp	1	1	flatterer	NN	L+H*	r=	0	H-L%	4
50000004501	60000004654	sp	1	1	,	,				H-L%	4
50000004501	60000004654	sp	1	2	But	CC		b V t	1	H-L%	4
50000004501	60000004654	sp	1	2	dare	MD		d E r	1	H-L%	4
50000004501	60000004654	sp	1	2	maintain	VB	L+H*	m EI n	0	H-L%	4
50000004501	60000004654	sp	1	2	maintain	VB	L+H*	t EI n	1	H-L%	4
50000004501	60000004654	sp	1	2	the	DT		D @	0	H-L%	4
50000004501	60000004654	sp	1	2	party	NN	L+H*	p A r	1	H-L%	4
50000004501	60000004654	sp	1	2	party	NN	L+H*	t i	0	H-L%	4
50000004501	60000004654	sp	1	2	of	IN		V v	1	H-L%	4
50000004501	60000004654	sp	1	2	the	DT		D @	0	H-L%	4
50000004501	60000004654	sp	1	2	truth	NN	L+H*	t r u T	1	H-L%	4
50000004501	60000004654	sp	1	2	,	,				H-L%	4
50000004501	60000004654	sp	1	3	Pluck	NN	L+H*	p l V k	1	L-L%	5
50000004501	60000004654	sp	1	3	a	DT		@	0	L-L%	5
50000004501	60000004654	sp	1	3	red	JJ	L+H*	r E d	1	L-L%	5
50000004501	60000004654	sp	1	3	rose	NN	L+H*	r @U z	1	L-L%	5
50000004501	60000004654	sp	1	3	from	IN		f r V m	1	L-L%	5
50000004501	60000004654	sp	1	3	off	IN		O f	1	L-L%	5
50000004501	60000004654	sp	1	3	this	DT		D I s	1	L-L%	5
50000004501	60000004654	sp	1	3	thorn	NN	!H*	T O r n	1	L-L%	5
50000004501	60000004654	sp	1	3	with	IN		w I D	1	L-L%	5
50000004501	60000004654	sp	1	3	me	PRP		m i	1	L-L%	5
