tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	phoneme_id	word_id	pos_id
50000001810	60000002438	sp	5	1	shall	MD		S { l	1	H-L%	4	49	40	16
50000001810	60000002438	sp	5	1	it	PRP		I t	1	H-L%	4	295	225	4
50000001810	60000002438	sp	5	1	in	IN		I n	1	H-L%	4	33	28	3
50000001810	60000002438	sp	5	1	more	RBR		m O r	1	H-L%	4	41	34	15
50000001810	60000002438	sp	5	1	shame	NN	H*	S EI m	1	H-L%	4	291	221	8
50000001810	60000002438	sp	5	1	be	VB	H*	b i	1	H-L%	4	30	26	9
50000001810	60000002438	sp	5	1	further	JJ	H*	f r=	1	H-L%	4	520	1228	7
50000001810	60000002438	sp	5	1	further	JJ	H*	D r=	0	H-L%	4	162	1228	7
50000001810	60000002438	sp	5	1	spoken	VBN	H*	s	0	H-L%	4	34	224	2
50000001810	60000002438	sp	5	1	spoken	VBN	H*	p @U	1	H-L%	4	294	224	2
50000001810	60000002438	sp	5	1	spoken	VBN	H*	k @ n	0	H-L%	4	3	224	2
50000001810	60000002438	sp	5	1	","	","		","		H-L%	4	7	6	6
50000001810	60000002438	sp	5	2	that	IN		D { t	1	H-L%	4	248	191	3
50000001810	60000002438	sp	5	2	you	PRP		j u	1	H-L%	4	198	151	4
50000001810	60000002438	sp	5	2	are	VBP		A r	1	H-L%	4	6	5	5
50000001810	60000002438	sp	5	2	fooled	VBN	H*	f u l d	1	H-L%	4	1219	1229	2
50000001810	60000002438	sp	5	2	","	","		","		H-L%	4	7	6	6
50000001810	60000002438	sp	5	3	discarded	VBN	H*	d I s	0	H-H%	5	336	1230	2
50000001810	60000002438	sp	5	3	discarded	VBN	H*	k A r	1	H-H%	5	1220	1230	2
50000001810	60000002438	sp	5	3	discarded	VBN	H*	d I d	0	H-H%	5	24	1230	2
50000001810	60000002438	sp	5	3	and	CC		{ n d	1	H-H%	5	20	18	12
50000001810	60000002438	sp	5	3	shook	VBD	H*	S U k	1	H-H%	5	1221	1231	22
50000001810	60000002438	sp	5	3	off	RP		O f	1	H-H%	5	301	230	29
50000001810	60000002438	sp	5	3	by	IN		b AI	1	H-H%	5	263	200	3
50000001810	60000002438	sp	5	3	him	PRP		h I m	1	H-H%	5	428	355	4
50000001810	60000002438	sp	5	3	for	IN		f O r	1	H-H%	5	14	13	3
50000001810	60000002438	sp	5	3	whom	WP		h u m	1	H-H%	5	1222	1232	27
50000001810	60000002438	sp	5	3	these	DT		D i z	1	H-H%	5	165	126	10
50000001810	60000002438	sp	5	3	shames	NNS	H*	S EI m z	1	H-H%	5	1223	1233	13
50000001810	60000002438	sp	5	3	ye	PRP		j i	1	H-H%	5	806	733	4
50000001810	60000002438	sp	5	3	underwent	NN	L*	V n	1	H-H%	5	143	1234	8
50000001810	60000002438	sp	5	3	underwent	NN	L*	d r=	0	H-H%	5	144	1234	8
50000001810	60000002438	sp	5	3	underwent	NN	L*	w E n t	0	H-H%	5	1224	1234	8
50000001810	60000002438	sp	5	3	?	.		?		H-H%	5	396	324	14
50000001810	60000002438	sp	6	1	no	DT		n @U	1	H-L%	4	40	33	10
50000001810	60000002438	sp	6	1	;	:		;		H-L%	4	58	48	19
50000001810	60000002438	sp	6	2	yet	RB		j E t	1	H-L%	4	706	632	1
50000001810	60000002438	sp	6	2	time	NN	L+H*	t AI m	1	H-L%	4	13	12	8
50000001810	60000002438	sp	6	2	serves	VBZ		s r= v z	1	H-L%	4	1225	1235	26
50000001810	60000002438	sp	6	2	wherein	WRB		w E	0	H-L%	4	672	788	30
50000001810	60000002438	sp	6	2	wherein	WRB		r I n	1	H-L%	4	852	788	30
50000001810	60000002438	sp	6	2	you	PRP		j u	1	H-L%	4	198	151	4
50000001810	60000002438	sp	6	2	may	MD		m EI	1	H-L%	4	283	218	16
50000001810	60000002438	sp	6	2	redeem	VB	L+H*	r I	0	H-L%	4	37	1071	9
50000001810	60000002438	sp	6	2	redeem	VB	L+H*	d i m	1	H-L%	4	1102	1071	9
50000001810	60000002438	sp	6	2	your	PRP$		j O r	1	H-L%	4	478	400	17
50000001810	60000002438	sp	6	2	banished	VBN	L+H*	b {	1	H-L%	4	739	1236	2
50000001810	60000002438	sp	6	2	banished	VBN	L+H*	n I S t	0	H-L%	4	1226	1236	2
50000001810	60000002438	sp	6	2	honours	NNS	L+H*	A	1	H-L%	4	393	1237	13
50000001810	60000002438	sp	6	2	honours	NNS	L+H*	n r= z	0	H-L%	4	382	1237	13
50000001810	60000002438	sp	6	2	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002438	sp	6	2	restore	VB	L+H*	r I s	0	H-L%	4	955	1238	9
50000001810	60000002438	sp	6	2	restore	VB	L+H*	t O r	1	H-L%	4	1227	1238	9
50000001810	60000002438	sp	6	2	yourselves	PRP		j U r	0	H-L%	4	791	720	4
50000001810	60000002438	sp	6	2	yourselves	PRP		s E l v z	1	H-L%	4	792	720	4
50000001810	60000002438	sp	6	2	into	IN		I n	0	H-L%	4	33	1239	3
50000001810	60000002438	sp	6	2	into	IN		t u	1	H-L%	4	18	1239	3
50000001810	60000002438	sp	6	2	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002438	sp	6	2	good	JJ	L+H*	g U d	1	H-L%	4	580	505	7
50000001810	60000002438	sp	6	2	thoughts	NNS	L+H*	T O t s	1	H-L%	4	454	378	13
50000001810	60000002438	sp	6	2	of	IN		V v	1	H-L%	4	27	23	3
50000001810	60000002438	sp	6	2	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002438	sp	6	2	world	NN	L+H*	w r= l d	1	H-L%	4	903	847	8
50000001810	60000002438	sp	6	2	again	RB		@	0	H-L%	4	12	418	1
50000001810	60000002438	sp	6	2	again	RB		g E n	1	H-L%	4	497	418	1
50000001810	60000002438	sp	6	2	","	","		","		H-L%	4	7	6	6
50000001810	60000002438	sp	6	3	revenge	VB	L+H*	r i	0	H-L%	4	101	1240	9
50000001810	60000002438	sp	6	3	revenge	VB	L+H*	v E n dZ	1	H-L%	4	1228	1240	9
50000001810	60000002438	sp	6	3	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002438	sp	6	3	jeering	NN	L+H*	dZ i	1	H-L%	4	1116	1241	8
50000001810	60000002438	sp	6	3	jeering	NN	L+H*	r I N	0	H-L%	4	607	1241	8
50000001810	60000002438	sp	6	3	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002438	sp	6	3	disdained	VBD	L+H*	d I s	0	H-L%	4	336	1242	22
50000001810	60000002438	sp	6	3	disdained	VBD	L+H*	d EI n d	1	H-L%	4	1229	1242	22
50000001810	60000002438	sp	6	3	contempt	NN	L+H*	k @ n	0	H-L%	4	3	1243	8
50000001810	60000002438	sp	6	3	contempt	NN	L+H*	t E m p t	1	H-L%	4	1230	1243	8
50000001810	60000002438	sp	6	3	of	IN		V v	1	H-L%	4	27	23	3
50000001810	60000002438	sp	6	3	this	DT		D I s	1	H-L%	4	47	38	10
50000001810	60000002438	sp	6	3	proud	JJ	L+H*	p r aU d	1	H-L%	4	957	912	7
50000001810	60000002438	sp	6	3	king	NN	L+H*	k I N	1	H-L%	4	426	480	8
50000001810	60000002438	sp	6	3	","	","		","		H-L%	4	7	6	6
50000001810	60000002438	sp	6	4	who	WP		h u	1	H-L%	4	412	340	27
50000001810	60000002438	sp	6	4	studies	VBZ		s	0	H-L%	4	34	1244	26
50000001810	60000002438	sp	6	4	studies	VBZ		t V	1	H-L%	4	1006	1244	26
50000001810	60000002438	sp	6	4	studies	VBZ		d i z	0	H-L%	4	1028	1244	26
50000001810	60000002438	sp	6	4	day	NN	L+H*	d EI	1	H-L%	4	315	243	8
50000001810	60000002438	sp	6	4	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002438	sp	6	4	night	NN	L+H*	n AI t	1	H-L%	4	213	364	8
50000001810	60000002438	sp	6	4	to	TO		t u	1	H-L%	4	18	16	11
50000001810	60000002438	sp	6	4	answer	VB	L+H*	{ n	1	H-L%	4	127	403	9
50000001810	60000002438	sp	6	4	answer	VB	L+H*	s r=	0	H-L%	4	351	403	9
50000001810	60000002438	sp	6	4	all	PDT		O l	1	H-L%	4	87	69	38
50000001810	60000002438	sp	6	4	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002438	sp	6	4	debt	NN	L+H*	d E t	1	H-L%	4	927	872	8
50000001810	60000002438	sp	6	4	he	PRP		h i	1	H-L%	4	341	269	4
50000001810	60000002438	sp	6	4	owes	VBZ		@U z	1	H-L%	4	1231	1245	26
50000001810	60000002438	sp	6	4	to	TO		t u	1	H-L%	4	18	16	11
50000001810	60000002438	sp	6	4	you	PRP		j u	1	H-L%	4	198	151	4
50000001810	60000002438	sp	6	4	even	RB		i	1	H-L%	4	107	1175	1
50000001810	60000002438	sp	6	4	even	RB		v @ n	0	H-L%	4	86	1175	1
50000001810	60000002438	sp	6	4	with	IN		w I D	1	H-L%	4	9	8	3
50000001810	60000002438	sp	6	4	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002438	sp	6	4	bloody	JJ	L+H*	b l V	1	H-L%	4	335	262	7
50000001810	60000002438	sp	6	4	bloody	JJ	L+H*	d i	0	H-L%	4	223	262	7
50000001810	60000002438	sp	6	4	payment	NN	L+H*	p EI	1	H-L%	4	73	1246	8
50000001810	60000002438	sp	6	4	payment	NN	L+H*	m @ n t	0	H-L%	4	582	1246	8
50000001810	60000002438	sp	6	4	of	IN		V v	1	H-L%	4	27	23	3
50000001810	60000002438	sp	6	4	your	PRP$		j O r	1	H-L%	4	478	400	17
50000001810	60000002438	sp	6	4	deaths	NNS	!H*	d E T s	1	H-L%	4	1232	1247	13
50000001810	60000002438	sp	6	4	:	:		:		H-L%	4	75	60	19
50000001810	60000002438	sp	6	5	therefore	RB		D E r	1	H-L%	4	135	102	1
50000001810	60000002438	sp	6	5	therefore	RB		f O r	0	H-L%	4	14	102	1
50000001810	60000002438	sp	6	5	","	","		","		H-L%	4	7	6	6
50000001810	60000002438	sp	6	6	i	PRP		AI	1	L-L%	6	424	352	4
50000001810	60000002438	sp	6	6	say	VBP		s EI	1	L-L%	6	562	486	5
50000001810	60000002438	sp	6	6	","	","		","		L-L%	6	7	6	6
50000001810	60000002534	sp	1	1	peace	NNP	L+H*	p i s	1	H-L%	4	17	15	23
50000001810	60000002534	sp	1	1	","	","		","		H-L%	4	7	6	6
50000001810	60000002534	sp	1	2	cousin	NN	L+H*	k V	1	H-L%	4	206	161	8
50000001810	60000002534	sp	1	2	cousin	NN	L+H*	z @ n	0	H-L%	4	207	161	8
50000001810	60000002534	sp	1	2	","	","		","		H-L%	4	7	6	6
50000001810	60000002534	sp	1	3	say	VBP		s EI	1	H-L%	4	562	486	5
50000001810	60000002534	sp	1	3	no	DT		n @U	1	H-L%	4	40	33	10
50000001810	60000002534	sp	1	3	more	JJR	L+H*	m O r	1	H-L%	4	41	34	24
50000001810	60000002534	sp	1	3	:	:		:		H-L%	4	75	60	19
50000001810	60000002534	sp	1	4	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002534	sp	1	4	now	RB		n aU	1	H-L%	4	108	83	1
50000001810	60000002534	sp	1	4	i	PRP		AI	1	H-L%	4	424	352	4
50000001810	60000002534	sp	1	4	will	MD		w I l	1	H-L%	4	199	152	16
50000001810	60000002534	sp	1	4	unclasp	VB	L+H*	@ n	0	H-L%	4	350	1248	9
50000001810	60000002534	sp	1	4	unclasp	VB	L+H*	k l { z p	1	H-L%	4	1233	1248	9
50000001810	60000002534	sp	1	4	a	DT		@	0	H-L%	4	12	11	10
50000001810	60000002534	sp	1	4	secret	JJ	L+H*	s i	1	H-L%	4	114	1249	7
50000001810	60000002534	sp	1	4	secret	JJ	L+H*	k r @ t	0	H-L%	4	1234	1249	7
50000001810	60000002534	sp	1	4	book	NN	L+H*	b U k	1	H-L%	4	1235	1250	8
50000001810	60000002534	sp	1	4	","	","		","		H-L%	4	7	6	6
50000001810	60000002534	sp	1	5	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002534	sp	1	5	to	TO		t u	1	H-L%	4	18	16	11
50000001810	60000002534	sp	1	5	your	PRP$		j O r	1	H-L%	4	478	400	17
50000001810	60000002534	sp	1	5	quick	JJ	L+H*	k w I k	1	H-L%	4	1236	1251	7
50000001810	60000002534	sp	1	5	conceiving	NN	L+H*	k @ n	0	H-L%	4	3	1252	8
50000001810	60000002534	sp	1	5	conceiving	NN	L+H*	s i	1	H-L%	4	114	1252	8
50000001810	60000002534	sp	1	5	conceiving	NN	L+H*	v I N	0	H-L%	4	1237	1252	8
50000001810	60000002534	sp	1	5	discontents	NNS	L+H*	d I s	1	H-L%	4	336	1253	13
50000001810	60000002534	sp	1	5	discontents	NNS	L+H*	k @ n	0	H-L%	4	3	1253	13
50000001810	60000002534	sp	1	5	discontents	NNS	L+H*	t E n t s	0	H-L%	4	1238	1253	13
50000001810	60000002534	sp	1	5	i	VBP		AI	1	H-L%	4	424	352	5
50000001810	60000002534	sp	1	5	'll	MD		l	0	H-L%	4	635	561	16
50000001810	60000002534	sp	1	5	read	VB	L+H*	r E d	1	H-L%	4	1239	1254	9
50000001810	60000002534	sp	1	5	you	PRP		j u	1	H-L%	4	198	151	4
50000001810	60000002534	sp	1	5	matter	VBP		m {	1	H-L%	4	560	1255	5
50000001810	60000002534	sp	1	5	matter	VBP		t r=	0	H-L%	4	134	1255	5
50000001810	60000002534	sp	1	5	deep	JJ	L+H*	d i p	1	H-L%	4	1240	1256	7
50000001810	60000002534	sp	1	5	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002534	sp	1	5	dangerous	JJ	L+H*	d EI n	1	H-L%	4	969	1257	7
50000001810	60000002534	sp	1	5	dangerous	JJ	L+H*	dZ r=	0	H-L%	4	142	1257	7
50000001810	60000002534	sp	1	5	dangerous	JJ	L+H*	@ s	0	H-L%	4	102	1257	7
50000001810	60000002534	sp	1	5	","	","		","		H-L%	4	7	6	6
50000001810	60000002534	sp	1	6	as	IN		{ z	1	L-L%	5	4	3	3
50000001810	60000002534	sp	1	6	full	JJ	L+H*	f U l	1	L-L%	5	802	728	7
50000001810	60000002534	sp	1	6	of	IN		V v	1	L-L%	5	27	23	3
50000001810	60000002534	sp	1	6	peril	NN	L+H*	p E	1	L-L%	5	644	1258	8
50000001810	60000002534	sp	1	6	peril	NN	L+H*	r @ l	0	L-L%	5	1241	1258	8
50000001810	60000002534	sp	1	6	and	CC		{ n d	1	L-L%	5	20	18	12
50000001810	60000002534	sp	1	6	adventurous	JJ	L+H*	{ d	0	L-L%	5	182	1259	7
50000001810	60000002534	sp	1	6	adventurous	JJ	L+H*	v E n	1	L-L%	5	457	1259	7
50000001810	60000002534	sp	1	6	adventurous	JJ	L+H*	tS r=	0	L-L%	5	90	1259	7
50000001810	60000002534	sp	1	6	adventurous	JJ	L+H*	@ s	0	L-L%	5	102	1259	7
50000001810	60000002534	sp	1	6	spirit	NN	L+H*	s	0	L-L%	5	34	752	8
50000001810	60000002534	sp	1	6	spirit	NN	L+H*	p I	1	L-L%	5	823	752	8
50000001810	60000002534	sp	1	6	spirit	NN	L+H*	r @ t	0	L-L%	5	751	752	8
50000001810	60000002534	sp	1	6	as	IN		{ z	1	L-L%	5	4	3	3
50000001810	60000002534	sp	1	6	to	TO		t u	1	L-L%	5	18	16	11
50000001810	60000002534	sp	1	6	o	IN		@U	1	L-L%	5	169	360	3
50000001810	60000002534	sp	1	6	erwalk	NN	L+H*	r=	1	L-L%	5	153	1260	8
50000001810	60000002534	sp	1	6	erwalk	NN	L+H*	w O k	0	L-L%	5	1242	1260	8
50000001810	60000002534	sp	1	6	a	DT		@	0	L-L%	5	12	11	10
50000001810	60000002534	sp	1	6	current	JJ	L+H*	k r=	1	L-L%	5	720	1044	7
50000001810	60000002534	sp	1	6	current	JJ	L+H*	@ n t	0	L-L%	5	1076	1044	7
50000001810	60000002534	sp	1	6	roaring	NN	L+H*	r O	1	L-L%	5	1243	1261	8
50000001810	60000002534	sp	1	6	roaring	NN	L+H*	r I N	0	L-L%	5	607	1261	8
50000001810	60000002534	sp	1	6	loud	RB		l aU d	1	L-L%	5	1244	1262	1
50000001810	60000002534	sp	1	6	on	IN		A n	1	L-L%	5	185	140	3
50000001810	60000002534	sp	1	6	the	DT		D @	0	L-L%	5	42	35	10
50000001810	60000002534	sp	1	6	unsteadfast	JJ	L+H*	@ n s	0	L-L%	5	224	1263	7
50000001810	60000002534	sp	1	6	unsteadfast	JJ	L+H*	t E d	1	L-L%	5	1245	1263	7
50000001810	60000002534	sp	1	6	unsteadfast	JJ	L+H*	f { s t	0	L-L%	5	1246	1263	7
50000001810	60000002534	sp	1	6	footing	NN	L+H*	f U	1	L-L%	5	1247	1264	8
50000001810	60000002534	sp	1	6	footing	NN	L+H*	t I N	0	L-L%	5	668	1264	8
50000001810	60000002534	sp	1	6	of	IN		V v	1	L-L%	5	27	23	3
50000001810	60000002534	sp	1	6	a	DT		@	0	L-L%	5	12	11	10
50000001810	60000002534	sp	1	6	spear	NN	!H*	s	0	L-L%	5	34	1265	8
50000001810	60000002534	sp	1	6	spear	NN	!H*	p I r	1	L-L%	5	1248	1265	8
50000001810	60000002534	sp	1	6	.	.		.		L-L%	5	39	32	14
50000001810	60000002561	sp	1	1	if	IN		I f	1	H-L%	4	726	651	3
50000001810	60000002561	sp	1	1	he	PRP		h i	1	H-L%	4	341	269	4
50000001810	60000002561	sp	1	1	fall	VB	H*	f O l	1	H-L%	4	928	1084	9
50000001810	60000002561	sp	1	1	in	IN		I n	1	H-L%	4	33	28	3
50000001810	60000002561	sp	1	1	","	","		","		H-L%	4	7	6	6
50000001810	60000002561	sp	1	2	good	JJ	H*	g U d	1	H-L%	4	580	505	7
50000001810	60000002561	sp	1	2	night	NN	H*	n AI t	1	H-L%	4	213	364	8
50000001810	60000002561	sp	1	2	!	.		!		H-L%	4	451	375	14
50000001810	60000002561	sp	1	3	or	CC		O r	1	H-L%	4	293	223	12
50000001810	60000002561	sp	1	3	sink	VB	H*	s I N k	1	H-L%	4	1249	1266	9
50000001810	60000002561	sp	1	3	or	CC		O r	1	H-L%	4	293	223	12
50000001810	60000002561	sp	1	3	swim	VB	H*	s w I m	1	H-L%	4	1250	1267	9
50000001810	60000002561	sp	1	3	:	:		:		H-L%	4	75	60	19
50000001810	60000002561	sp	1	4	send	NNP	H*	s E n d	1	H-L%	4	982	937	23
50000001810	60000002561	sp	1	4	danger	NN	H*	d EI n	1	H-L%	4	969	924	8
50000001810	60000002561	sp	1	4	danger	NN	H*	dZ r=	0	H-L%	4	142	924	8
50000001810	60000002561	sp	1	4	from	IN		f r V m	1	H-L%	4	242	185	3
50000001810	60000002561	sp	1	4	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002561	sp	1	4	east	JJ	H*	i s t	1	H-L%	4	1251	1268	7
50000001810	60000002561	sp	1	4	unto	IN		V n	1	H-L%	4	143	1269	3
50000001810	60000002561	sp	1	4	unto	IN		t u	0	H-L%	4	18	1269	3
50000001810	60000002561	sp	1	4	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002561	sp	1	4	west	NN	H*	w E s t	1	H-L%	4	1252	1270	8
50000001810	60000002561	sp	1	4	","	","		","		H-L%	4	7	6	6
50000001810	60000002561	sp	1	5	so	RB		s @U	1	H-L%	4	1	1	1
50000001810	60000002561	sp	1	5	honour	RB		A	1	H-L%	4	393	342	1
50000001810	60000002561	sp	1	5	honour	RB		n r=	0	H-L%	4	394	342	1
50000001810	60000002561	sp	1	5	cross	VB	H*	k r O s	1	H-L%	4	146	111	9
50000001810	60000002561	sp	1	5	it	PRP		I t	1	H-L%	4	295	225	4
50000001810	60000002561	sp	1	5	from	IN		f r V m	1	H-L%	4	242	185	3
50000001810	60000002561	sp	1	5	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002561	sp	1	5	north	NN	H*	n O r T	1	H-L%	4	312	239	8
50000001810	60000002561	sp	1	5	to	TO		t u	1	H-L%	4	18	16	11
50000001810	60000002561	sp	1	5	south	RB		s aU T	1	H-L%	4	1253	1271	1
50000001810	60000002561	sp	1	5	","	","		","		H-L%	4	7	6	6
50000001810	60000002561	sp	1	6	and	CC		{ n d	1	H-L%	4	20	18	12
50000001810	60000002561	sp	1	6	let	VB	H*	l E t	1	H-L%	4	202	156	9
50000001810	60000002561	sp	1	6	them	PRP		D E m	1	H-L%	4	343	271	4
50000001810	60000002561	sp	1	6	grapple	VB	H*	g r {	1	H-L%	4	1254	1272	9
50000001810	60000002561	sp	1	6	grapple	VB	H*	p @ l	0	H-L%	4	271	1272	9
50000001810	60000002561	sp	1	6	:	:		:		H-L%	4	75	60	19
50000001810	60000002561	sp	1	7	o	UH	H*	@U	1	H-L%	4	169	360	33
50000001810	60000002561	sp	1	7	","	","		","		H-L%	4	7	6	6
50000001810	60000002561	sp	1	8	the	DT		D @	0	L-L%	5	42	35	10
50000001810	60000002561	sp	1	8	blood	NN	H*	b l V d	1	L-L%	5	57	47	8
50000001810	60000002561	sp	1	8	more	RBR		m O r	1	L-L%	5	41	34	15
50000001810	60000002561	sp	1	8	stirs	JJ	H*	s	0	L-L%	5	34	1273	7
50000001810	60000002561	sp	1	8	stirs	JJ	H*	t r= z	1	L-L%	5	576	1273	7
50000001810	60000002561	sp	1	8	to	TO		t u	1	L-L%	5	18	16	11
50000001810	60000002561	sp	1	8	rouse	VB	H*	r aU s	1	L-L%	5	1255	1274	9
50000001810	60000002561	sp	1	8	a	DT		@	0	L-L%	5	12	11	10
50000001810	60000002561	sp	1	8	lion	NN	H*	l AI	1	L-L%	5	338	609	8
50000001810	60000002561	sp	1	8	lion	NN	H*	@ n	0	L-L%	5	350	609	8
50000001810	60000002561	sp	1	8	than	IN		D { n	1	L-L%	5	499	420	3
50000001810	60000002561	sp	1	8	to	TO		t u	1	L-L%	5	18	16	11
50000001810	60000002561	sp	1	8	start	VB	H*	s	0	L-L%	5	34	1275	9
50000001810	60000002561	sp	1	8	start	VB	H*	t A r t	1	L-L%	5	1256	1275	9
50000001810	60000002561	sp	1	8	a	DT		@	0	L-L%	5	12	11	10
50000001810	60000002561	sp	1	8	hare	NN	H*	h E r	1	L-L%	5	691	615	8
50000001810	60000002561	sp	1	8	!	.		!		L-L%	5	451	375	14
50000001810	60000002582	sp	1	1	imagination	NNP	L+H*	I	0	L-L%	5	256	1276	23
50000001810	60000002582	sp	1	1	imagination	NNP	L+H*	m {	1	L-L%	5	560	1276	23
50000001810	60000002582	sp	1	1	imagination	NNP	L+H*	dZ @	0	L-L%	5	1257	1276	23
50000001810	60000002582	sp	1	1	imagination	NNP	L+H*	n EI	0	L-L%	5	89	1276	23
50000001810	60000002582	sp	1	1	imagination	NNP	L+H*	S @ n	0	L-L%	5	284	1276	23
50000001810	60000002582	sp	1	1	of	IN		V v	1	L-L%	5	27	23	3
50000001810	60000002582	sp	1	1	some	DT		s V m	1	L-L%	5	436	363	10
50000001810	60000002582	sp	1	1	great	JJ	L+H*	g r EI t	1	L-L%	5	1064	1026	7
50000001810	60000002582	sp	1	1	exploit	VBP		I k	0	L-L%	5	221	791	5
50000001810	60000002582	sp	1	1	exploit	VBP		s p l OI t	1	L-L%	5	856	791	5
50000001810	60000002582	sp	1	1	drives	NNS	L+H*	d r AI v z	1	L-L%	5	1258	1277	13
50000001810	60000002582	sp	1	1	him	PRP		h I m	1	L-L%	5	428	355	4
50000001810	60000002582	sp	1	1	beyond	IN		b I	0	L-L%	5	186	1278	3
50000001810	60000002582	sp	1	1	beyond	IN		A n d	1	L-L%	5	1259	1278	3
50000001810	60000002582	sp	1	1	the	DT		D @	0	L-L%	5	42	35	10
50000001810	60000002582	sp	1	1	bounds	NNS	L+H*	b aU n d z	1	L-L%	5	1260	1279	13
50000001810	60000002582	sp	1	1	of	IN		V v	1	L-L%	5	27	23	3
50000001810	60000002582	sp	1	1	patience	NN	!H*	p EI	1	L-L%	5	73	899	8
50000001810	60000002582	sp	1	1	patience	NN	!H*	S @ n s	0	L-L%	5	947	899	8
50000001810	60000002582	sp	1	1	.	.		.		L-L%	5	39	32	14
50000001810	60000002594	sp	1	1	by	IN		b AI	1	H-L%	4	263	200	3
50000001810	60000002594	sp	1	1	heaven	NN	L+H*	h E	1	H-L%	4	85	68	8
50000001810	60000002594	sp	1	1	heaven	NN	L+H*	v @ n	0	H-L%	4	86	68	8
50000001810	60000002594	sp	1	1	","	","		","		H-L%	4	7	6	6
50000001810	60000002594	sp	1	2	methinks	VBZ		m E	1	L-L%	5	231	1280	26
50000001810	60000002594	sp	1	2	methinks	VBZ		T I N k s	0	L-L%	5	1261	1280	26
50000001810	60000002594	sp	1	2	it	PRP		I t	1	L-L%	5	295	225	4
50000001810	60000002594	sp	1	2	were	VBD	L+H*	w r=	0	L-L%	5	159	120	22
50000001810	60000002594	sp	1	2	an	DT		{ n	1	L-L%	5	127	95	10
50000001810	60000002594	sp	1	2	easy	JJ	L+H*	i	1	L-L%	5	107	1281	7
50000001810	60000002594	sp	1	2	easy	JJ	L+H*	z i	0	L-L%	5	1262	1281	7
50000001810	60000002594	sp	1	2	leap	NN	!H*	l i p	1	L-L%	5	1263	1282	8
50000001810	60000002594	sp	1	2	.	.		.		L-L%	5	39	32	14
50000001810	60000002594	sp	2	1	to	TO		t u	1	H-L%	4	18	16	11
50000001810	60000002594	sp	2	1	pluck	VB	H*	p l V k	1	H-L%	4	1264	1283	9
50000001810	60000002594	sp	2	1	bright	JJ	H*	b r AI t	1	H-L%	4	931	876	7
50000001810	60000002594	sp	2	1	honour	NN	H*	A	1	H-L%	4	393	342	8
50000001810	60000002594	sp	2	1	honour	NN	H*	n r=	0	H-L%	4	394	342	8
50000001810	60000002594	sp	2	1	from	IN		f r V m	1	H-L%	4	242	185	3
50000001810	60000002594	sp	2	1	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002594	sp	2	1	pale	JJ	H*	p EI l	1	H-L%	4	1180	1172	7
50000001810	60000002594	sp	2	1	faced	VBN	H*	f EI s t	1	H-L%	4	1265	1284	2
50000001810	60000002594	sp	2	1	moon	NN	H*	m u n	1	H-L%	4	550	472	8
50000001810	60000002594	sp	2	1	","	","		","		H-L%	4	7	6	6
50000001810	60000002594	sp	2	2	or	CC		O r	1	H-L%	4	293	223	12
50000001810	60000002594	sp	2	2	dive	VB	H*	d AI v	1	H-L%	4	1266	1285	9
50000001810	60000002594	sp	2	2	into	IN		I n	0	H-L%	4	33	1239	3
50000001810	60000002594	sp	2	2	into	IN		t u	1	H-L%	4	18	1239	3
50000001810	60000002594	sp	2	2	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002594	sp	2	2	bottom	NN	H*	b A	1	H-L%	4	572	1286	8
50000001810	60000002594	sp	2	2	bottom	NN	H*	t @ m	0	H-L%	4	1267	1286	8
50000001810	60000002594	sp	2	2	of	IN		V v	1	H-L%	4	27	23	3
50000001810	60000002594	sp	2	2	the	DT		D @	0	H-L%	4	42	35	10
50000001810	60000002594	sp	2	2	deep	JJ	H*	d i p	1	H-L%	4	1240	1256	7
50000001810	60000002594	sp	2	2	","	","		","		H-L%	4	7	6	6
50000001810	60000002594	sp	2	3	where	WRB		w E r	1	H-L%	4	331	258	30
50000001810	60000002594	sp	2	3	fathom	NN	H*	f {	1	H-L%	4	1268	1287	8
50000001810	60000002594	sp	2	3	fathom	NN	H*	D @ m	0	H-L%	4	1269	1287	8
50000001810	60000002594	sp	2	3	line	NN	H*	l AI n	1	H-L%	4	1208	1214	8
50000001810	60000002594	sp	2	3	could	MD		k U d	1	H-L%	4	435	361	16
