tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
50000004348	60000005144	sp	3	2	else	RB		E l s	1	L-L%	6	0.511458148	0.491169593	0.497285682	0.489628409	0.523874156
50000004348	60000005144	sp	3	2	a	DT		@	0	L-L%	6	0.456045023	0.44464251	0.447373842	0.440968876	0.460345927
50000004348	60000005144	sp	3	2	grave	NN	!H*	g r EI v	1	L-L%	6	0.404925529	0.401933335	0.40140067	0.396185769	0.401672352
50000004348	60000005144	sp	3	2	.	.				L-L%	6	0.362914258	0.362802466	0.361418955	0.358618625	0.353588708
50000004348	60000005165	sp	1	1	Stay	NNP	L+H*	s	0	H-L%	4	0.379218399	0.37429644	0.375731903	0.374570159	0.368981527
50000004348	60000005165	sp	1	1	Stay	NNP	L+H*	t EI	1	H-L%	4	0.381048001	0.372118703	0.376372575	0.376856403	0.371068056
50000004348	60000005165	sp	1	1	,	,				H-L%	4	0.390567916	0.384522665	0.386651185	0.386388696	0.379432139
50000004348	60000005165	sp	1	2	Edward	NNP	!H*	E d	1	L-L%	5	0.402349283	0.395159483	0.396927686	0.395164718	0.397115919
50000004348	60000005165	sp	1	2	Edward	NNP	!H*	w r= d	0	L-L%	5	0.414778266	0.406741642	0.408038107	0.404731087	0.415458436
50000004348	60000005165	sp	1	2	.	.				L-L%	5	0.464695111	0.452149491	0.455226257	0.450865579	0.469637622
50000004348	60000005174	sp	1	1	No	DT		n @U	1	H-L%	4	0.50281273	0.486980619	0.490104095	0.484207674	0.514397763
50000004348	60000005174	sp	1	1	,	,				H-L%	4	0.548694115	0.526975846	0.532392159	0.526085982	0.566663918
50000004348	60000005174	sp	1	2	wrangling	VBG	L+H*	r { N	1	H-L%	4	0.575753081	0.547549463	0.556196622	0.551370242	0.593349171
50000004348	60000005174	sp	1	2	wrangling	VBG	L+H*	g @	0	H-L%	4	0.56891199	0.539186723	0.547764557	0.543544752	0.587402691
50000004348	60000005174	sp	1	2	wrangling	VBG	L+H*	l I N	0	H-L%	4	0.591839176	0.561349057	0.569766466	0.565402099	0.60866441
50000004348	60000005174	sp	1	2	woman	NN	L+H*	w U	1	H-L%	4	0.638599355	0.600842455	0.611103273	0.603793723	0.664198142
50000004348	60000005174	sp	1	2	woman	NN	L+H*	m @ n	0	H-L%	4	0.689117954	0.643762826	0.655994727	0.645542829	0.723926163
50000004348	60000005174	sp	1	2	,	,				H-L%	4	0.726703257	0.678596814	0.690496323	0.676133723	0.770107593
50000004348	60000005174	sp	1	3	"we'll"	PRP		w i	1	H-L%	4	0.713641846	0.66934419	0.679281326	0.664213989	0.756015023
50000004348	60000005174	sp	1	3	"we'll"	MD		l	0	H-L%	4	0.708640427	0.663990225	0.673438708	0.658553731	0.750327043
50000004348	60000005174	sp	1	3	no	DT		n @U	1	H-L%	4	0.672942115	0.632397031	0.641652458	0.629463297	0.707092164
50000004348	60000005174	sp	1	3	longer	JJR	L+H*	l O N	1	H-L%	4	0.64625692	0.611231599	0.619849631	0.60954023	0.671912887
50000004348	60000005174	sp	1	3	longer	JJR	L+H*	g r=	0	H-L%	4	0.629772077	0.596687162	0.606617147	0.599330679	0.646951058
50000004348	60000005174	sp	1	3	stay	VB	L+H*	s	0	H-L%	4	0.583462467	0.558010376	0.566267025	0.560881307	0.592749911
50000004348	60000005174	sp	1	3	stay	VB	L+H*	t EI	1	H-L%	4	0.563397104	0.539488012	0.549048937	0.546802565	0.564084307
50000004348	60000005174	sp	1	3	:	:				H-L%	4	0.544052026	0.526136823	0.53378786	0.53275891	0.536182005
50000004348	60000005174	sp	1	4	These	DT		D i z	1	L-L%	5	0.492093156	0.482973269	0.487056406	0.487304654	0.478418551
50000004348	60000005174	sp	1	4	words	NNS	L+H*	w r= d z	1	L-L%	5	0.467603936	0.465909727	0.467533406	0.46864323	0.446518263
50000004348	60000005174	sp	1	4	will	MD		w I l	1	L-L%	5	0.437323854	0.441148492	0.440967988	0.443373898	0.410187263
50000004348	60000005174	sp	1	4	cost	VB	L+H*	k A s t	1	L-L%	5	0.405727693	0.413903041	0.412572386	0.416410363	0.372806918
50000004348	60000005174	sp	1	4	ten	CD		t E n	1	L-L%	5	0.386836621	0.396011576	0.395362987	0.40145426	0.347578188
50000004348	60000005174	sp	1	4	thousand	CD		T aU	1	L-L%	5	0.399135565	0.406637591	0.407519698	0.414565653	0.358801403
50000004348	60000005174	sp	1	4	thousand	CD		z @ n d	0	L-L%	5	0.387590905	0.397049234	0.396930031	0.403806193	0.348965281
50000004348	60000005174	sp	1	4	lives	NNS	L+H*	l AI v z	1	L-L%	5	0.413947912	0.424102172	0.424591837	0.431120184	0.374020208
50000004348	60000005174	sp	1	4	this	DT		D I s	1	L-L%	5	0.437925851	0.446356335	0.447515518	0.452045211	0.404452216
50000004348	60000005174	sp	1	4	day	NN	!H*	d EI	1	L-L%	5	0.46057865	0.461453972	0.466571534	0.471128945	0.434961729
50000004348	60000005174	sp	1	4	.	.				L-L%	5	0.494183397	0.489465999	0.496243537	0.499846322	0.474763838
50000005191	60000005204	sp	1	1	Forspent	NNP	L+H*	f O r s	1	H-L%	4	0.527398868	0.516425329	0.524557757	0.527134809	0.514888161
50000005191	60000005204	sp	1	1	Forspent	NNP	L+H*	p @ n t	0	H-L%	4	0.538568561	0.526660429	0.533039048	0.532947367	0.534107905
50000005191	60000005204	sp	1	1	with	IN		w I D	1	H-L%	4	0.578511318	0.560532382	0.568349134	0.566568368	0.580988022
50000005191	60000005204	sp	1	1	toil	NN	L+H*	t OI l	1	H-L%	4	0.619921078	0.595003798	0.604569812	0.600989471	0.630002884
50000005191	60000005204	sp	1	1	,	,				H-L%	4	0.668320126	0.63587584	0.647347074	0.641440224	0.686161271
50000005191	60000005204	sp	1	2	as	IN		{ z	1	H-L%	4	0.690403228	0.652257791	0.665070355	0.657716594	0.716722184
50000005191	60000005204	sp	1	2	runners	NNS	L+H*	r V	1	H-L%	4	0.753649931	0.704557123	0.720865259	0.71203274	0.788418195
50000005191	60000005204	sp	1	2	runners	NNS	L+H*	n r= z	0	H-L%	4	0.813795599	0.759040017	0.776091637	0.763937239	0.85598695
50000005191	60000005204	sp	1	2	with	IN		w I D	1	H-L%	4	0.822920858	0.762281574	0.781724011	0.770651458	0.8656027
50000005191	60000005204	sp	1	2	a	DT		@	0	H-L%	4	0.848401201	0.779821483	0.803277641	0.793722208	0.890652218
50000005191	60000005204	sp	1	2	race	NN	L+H*	r EI s	1	H-L%	4	0.825506109	0.75868558	0.780328128	0.770631929	0.867918825
50000005191	60000005204	sp	1	2	,	,				H-L%	4	0.818386484	0.75170892	0.773032259	0.763395272	0.860157397
50000005191	60000005204	sp	1	3	I	PRP		AI	1	H-L%	4	0.810056066	0.748689003	0.765931909	0.754148127	0.851010698
50000005191	60000005204	sp	1	3	lay	VBD	L+H*	l EI	1	H-L%	4	0.802046307	0.743755926	0.759473904	0.745983139	0.842482439
50000005191	60000005204	sp	1	3	me	PRP		m i	1	H-L%	4	0.808783737	0.746312546	0.764842047	0.751835768	0.849482656
50000005191	60000005204	sp	1	3	down	RP		d aU n	1	H-L%	4	0.826331344	0.760726537	0.78212143	0.76856692	0.86585115
50000005191	60000005204	sp	1	3	a	DT		@	0	H-L%	4	0.797116922	0.732684578	0.753858925	0.740354399	0.836916344
50000005191	60000005204	sp	1	3	little	JJ	L+H*	l I	1	H-L%	4	0.811672275	0.744370514	0.767771073	0.754599091	0.851663393
50000005191	60000005204	sp	1	3	little	JJ	L+H*	t @ l	0	H-L%	4	0.781978815	0.717155906	0.739212435	0.725731227	0.823680442
50000005191	60000005204	sp	1	3	while	NN	L+H*	w AI l	1	H-L%	4	0.788720411	0.726048098	0.74657249	0.731583856	0.830276624
50000005191	60000005204	sp	1	3	to	TO		t u	1	H-L%	4	0.755229656	0.699317865	0.716020578	0.70019055	0.798226679
50000005191	60000005204	sp	1	3	breathe	VB	L+H*	b r i D	1	H-L%	4	0.752749972	0.696870805	0.713647771	0.698217421	0.797128601
50000005191	60000005204	sp	1	3	:	:				H-L%	4	0.727035966	0.672836831	0.689193037	0.675070407	0.773033853
50000005191	60000005204	sp	1	4	For	IN		f O r	1	H-L%	4	0.723365422	0.668424268	0.685107475	0.671855279	0.770509996
50000005191	60000005204	sp	1	4	strokes	NNS	L+H*	s	0	H-L%	4	0.726431803	0.672586636	0.688922208	0.67564643	0.774044013
50000005191	60000005204	sp	1	4	strokes	NNS	L+H*	t r @U k s	1	H-L%	4	0.704372201	0.652223347	0.66717066	0.653941479	0.75375026
50000005191	60000005204	sp	1	4	received	VBN	L+H*	r @	0	H-L%	4	0.716389323	0.660780422	0.677743348	0.66543791	0.766523134
50000005191	60000005204	sp	1	4	received	VBN	L+H*	s i v d	1	H-L%	4	0.68820036	0.634864343	0.650321761	0.638264708	0.740086753
50000005191	60000005204	sp	1	4	,	,				H-L%	4	0.675052718	0.624658433	0.638357607	0.625797185	0.727253138
50000005191	60000005204	sp	1	5	and	CC		{ n d	1	H-L%	4	0.659717189	0.606477563	0.621807095	0.611201217	0.714260066
50000005191	60000005204	sp	1	5	many	JJ	L+H*	m E	1	H-L%	4	0.675693776	0.620853933	0.636672463	0.626541182	0.731134495
50000005191	60000005204	sp	1	5	many	JJ	L+H*	n i	0	H-L%	4	0.66040764	0.608651403	0.622618093	0.611817902	0.715419634
50000005191	60000005204	sp	1	5	blows	NNS	L+H*	b l @U z	1	H-L%	4	0.682986052	0.625088134	0.642764424	0.633661925	0.738518184
50000005191	60000005204	sp	1	5	repaid	VBN	L+H*	r i	0	H-L%	4	0.664279959	0.608688876	0.624508754	0.614820386	0.720244349
50000005191	60000005204	sp	1	5	repaid	VBN	L+H*	p EI d	1	H-L%	4	0.681133939	0.622846826	0.64000356	0.630690787	0.736773529
50000005191	60000005204	sp	1	5	,	,				H-L%	4	0.680969657	0.622628089	0.639382538	0.630155177	0.736812559
50000005191	60000005204	sp	1	6	Have	VBP		h { v	1	H-L%	4	0.695386957	0.638719767	0.653608196	0.642945437	0.750163749
50000005191	60000005204	sp	1	6	robbed	VBN	L+H*	r A b d	1	H-L%	4	0.674265424	0.623021333	0.634155089	0.621786938	0.72885038
50000005191	60000005204	sp	1	6	my	PRP$		m AI	1	H-L%	4	0.682892703	0.627785855	0.640703565	0.629545136	0.73758687
50000005191	60000005204	sp	1	6	strong-knit	JJ	L+H*	s	0	H-L%	4	0.706552391	0.645269184	0.66189235	0.65262249	0.76165678
50000005191	60000005204	sp	1	6	strong-knit	JJ	L+H*	t r O N	1	H-L%	4	0.693863238	0.634402719	0.649559098	0.639421623	0.749191641
50000005191	60000005204	sp	1	6	strong-knit	JJ	L+H*	n I t	1	H-L%	4	0.717349267	0.654498294	0.671499113	0.661450532	0.772210941
50000005191	60000005204	sp	1	6	sinews	NN	L+H*	s AI	1	H-L%	4	0.705812005	0.640573931	0.659080244	0.650737748	0.761606952
50000005191	60000005204	sp	1	6	sinews	NN	L+H*	n u z	0	H-L%	4	0.681253011	0.623275002	0.639405587	0.632464864	0.726650847
50000005191	60000005204	sp	1	6	of	IN		V v	1	H-L%	4	0.620017884	0.575445767	0.585820564	0.578501598	0.65615238
50000005191	60000005204	sp	1	6	their	PRP$		D E r	1	H-L%	4	0.58823579	0.550795532	0.55892662	0.552756218	0.615472352
50000005191	60000005204	sp	1	6	strength	NN	L+H*	s	0	H-L%	4	0.553891237	0.523584758	0.529345615	0.524407623	0.571947577
50000005191	60000005204	sp	1	6	strength	NN	L+H*	t r E N k T	1	H-L%	4	0.523584572	0.4994125	0.50335872	0.49953168	0.532966481
50000005191	60000005204	sp	1	6	,	,				H-L%	4	0.495074501	0.476851604	0.478947321	0.476246874	0.496089884
50000005191	60000005204	sp	1	7	And	CC		{ n d	1	L-L%	5	0.462790411	0.450704713	0.450639299	0.449326978	0.45581694
50000005191	60000005204	sp	1	7	spite	NN	L+H*	s	0	L-L%	5	0.435986105	0.427336294	0.426596654	0.427775282	0.421609925
50000005191	60000005204	sp	1	7	spite	NN	L+H*	p AI t	1	L-L%	5	0.42816127	0.420310001	0.420262875	0.424154739	0.405584377
50000005191	60000005204	sp	1	7	of	IN		V v	1	L-L%	5	0.3835034	0.383048908	0.380389099	0.384832647	0.354468027
50000005191	60000005204	sp	1	7	spite	NN	L+H*	s	0	L-L%	5	0.34879905	0.35398736	0.348415765	0.352855261	0.31379475
50000005191	60000005204	sp	1	7	spite	NN	L+H*	p AI t	1	L-L%	5	0.345868032	0.351612513	0.346328675	0.353293054	0.302971828
50000005191	60000005204	sp	1	7	needs	NNS	L+H*	n i d z	1	L-L%	5	0.315701681	0.323399478	0.317335391	0.326083085	0.268012194
50000005191	60000005204	sp	1	7	must	MD		m V s t	1	L-L%	5	0.322072308	0.333465134	0.326977436	0.335353348	0.272999033
50000005191	60000005204	sp	1	7	I	PRP		AI	1	L-L%	5	0.332098591	0.340098457	0.336116814	0.343255504	0.29016192
50000005191	60000005204	sp	1	7	rest	VB	!H*	r E s t	1	L-L%	5	0.358015211	0.361285665	0.360806912	0.368697562	0.321019097
50000005191	60000005204	sp	1	7	awhile	RB		@	0	L-L%	5	0.359601437	0.360582087	0.361451675	0.369039312	0.330307053
50000005191	60000005204	sp	1	7	awhile	RB		w AI l	1	L-L%	5	0.374664764	0.37356937	0.375879687	0.38221458	0.351596639
50000005191	60000005204	sp	1	7	.	.				L-L%	5	0.396848034	0.391253981	0.39617633	0.402421153	0.380232726
50000005191	60000005228	sp	1	1	Smile	NNP	H*	s m AI l	1	H-L%	4	0.41587729	0.403267304	0.411281479	0.417544713	0.406444535
50000005191	60000005228	sp	1	1	,	,				H-L%	4	0.457441991	0.436330144	0.448243753	0.45388322	0.454144054
50000005191	60000005228	sp	1	2	gentle	JJ	H*	dZ E n	1	H-L%	4	0.459463317	0.437636998	0.449800526	0.452888915	0.463176252
50000005191	60000005228	sp	1	2	gentle	JJ	H*	t @ l	0	H-L%	4	0.476688209	0.452684218	0.466074119	0.46717866	0.486237268
50000005191	60000005228	sp	1	2	heaven	NN	H*	h E	1	H-L%	4	0.516904456	0.485298759	0.501246164	0.501101455	0.534332132
50000005191	60000005228	sp	1	2	heaven	NN	H*	v @ n	0	H-L%	4	0.497705352	0.470278102	0.484990566	0.484417474	0.515274856
50000005191	60000005228	sp	1	2	!	.				H-L%	4	0.467604384	0.446845624	0.458681599	0.457306315	0.48557412
50000005191	60000005228	sp	1	3	or	CC		O r	1	H-L%	4	0.460574241	0.445678961	0.455032738	0.452684823	0.478269201
50000005191	60000005228	sp	1	3	strike	VB	H*	s	0	H-L%	4	0.428288432	0.418561626	0.425907519	0.424974924	0.439671616
50000005191	60000005228	sp	1	3	strike	VB	H*	t r AI k	1	H-L%	4	0.3923315	0.388207035	0.393401615	0.394198971	0.396806901
50000005191	60000005228	sp	1	3	,	,				H-L%	4	0.403135923	0.394452706	0.40152197	0.402360637	0.408073212
50000005191	60000005228	sp	1	4	ungentle	JJ	H*	@ n	0	L-L%	5	0.430602528	0.415437636	0.425874545	0.426998336	0.435182675
50000005191	60000005228	sp	1	4	ungentle	JJ	H*	g @ n	0	L-L%	5	0.437473452	0.421677164	0.432029765	0.432121973	0.442326891
50000005191	60000005228	sp	1	4	ungentle	JJ	H*	t @ l	0	L-L%	5	0.4642865	0.444190079	0.45723042	0.457916051	0.468884428
50000005191	60000005228	sp	1	4	death	NN	H*	d E T	1	L-L%	5	0.466849876	0.447290959	0.460865521	0.461240641	0.47225285
50000005191	60000005228	sp	1	4	!	.				L-L%	5	0.429432609	0.416139498	0.426948937	0.427650261	0.429707836
50000005191	60000005228	sp	2	1	For	IN		f O r	1	H-L%	4	0.423658897	0.414425164	0.422842125	0.423487503	0.41791363
50000005191	60000005228	sp	2	1	this	DT		D I s	1	H-L%	4	0.391325152	0.389657362	0.393048786	0.392888687	0.381812438
50000005191	60000005228	sp	2	1	world	NN	L+H*	w r= l d	1	H-L%	4	0.364473695	0.370381661	0.370066754	0.370357041	0.350682376
50000005191	60000005228	sp	2	1	frowns	VBZ		f r aU n z	1	H-L%	4	0.385579499	0.389656494	0.38898062	0.387967081	0.371527901
50000005191	60000005228	sp	2	1	,	,				H-L%	4	0.411064176	0.411230867	0.411405851	0.410054711	0.396869272
50000005191	60000005228	sp	2	2	and	CC		{ n d	1	L-L%	6	0.421632695	0.420287335	0.420194109	0.417863383	0.407256821
50000005191	60000005228	sp	2	2	"Edward's"	NN	L+H*	E d	1	L-L%	6	0.400779254	0.401974494	0.398857412	0.394814969	0.388532769
50000005191	60000005228	sp	2	2	"Edward's"	NN	L+H*	w r= d	0	L-L%	6	0.400226799	0.402473803	0.398207341	0.392752079	0.388607722
50000005191	60000005228	sp	2	2	"Edward's"	POS		z	0	L-L%	6	0.392316611	0.393130112	0.389580483	0.385003655	0.38146249
50000005191	60000005228	sp	2	2	sun	NN	L+H*	s V n	1	L-L%	6	0.390049853	0.390102485	0.386846614	0.38280179	0.379347327
50000005191	60000005228	sp	2	2	is	VBZ		I z	1	L-L%	6	0.377687898	0.375371423	0.373900555	0.371236463	0.367975261
50000005191	60000005228	sp	2	2	clouded	JJ	!H*	k l aU	1	L-L%	6	0.379752564	0.377806621	0.375833243	0.373349006	0.369794888
50000005191	60000005228	sp	2	2	clouded	JJ	!H*	d @ d	0	L-L%	6	0.387642203	0.388729475	0.385391108	0.382320472	0.376138267
50000005191	60000005228	sp	2	2	.	.				L-L%	6	0.405648859	0.401464212	0.400363633	0.397394474	0.399437587
50000005191	60000005240	sp	1	1	How	WRB		h aU	1	H-L%	4	0.443392036	0.430271033	0.43356358	0.431313642	0.441914802
50000005191	60000005240	sp	1	1	now	RB		n aU	1	H-L%	4	0.4864345	0.464535849	0.473180832	0.471426655	0.489095249
50000005191	60000005240	sp	1	1	,	,				H-L%	4	0.523096493	0.492768013	0.505546532	0.503511937	0.530532767
50000005191	60000005240	sp	1	2	my	PRP$		m AI	1	H-L%	4	0.52635002	0.492368562	0.507579088	0.507875809	0.53323739
50000005191	60000005240	sp	1	2	lord	NN	H*	l O r d	1	H-L%	4	0.515282493	0.483929012	0.4990042	0.499885781	0.520830192
50000005191	60000005240	sp	1	2	!	.				H-L%	4	0.540986785	0.507133855	0.52393628	0.526314471	0.545196769
50000005191	60000005240	sp	1	3	what	WP		w V t	1	H-L%	4	0.56530371	0.530625794	0.549720058	0.553645127	0.567291085
50000005191	60000005240	sp	1	3	hap	NN	H*	h { p	1	H-L%	4	0.573308312	0.539350745	0.559183762	0.564152846	0.573934507
50000005191	60000005240	sp	1	3	?	.				H-L%	4	0.566604583	0.531203798	0.551627842	0.557147026	0.568087146
50000005191	60000005240	sp	1	4	what	WDT		w V t	1	L-L%	5	0.543349637	0.509439157	0.528651409	0.533938179	0.546624849
50000005191	60000005240	sp	1	4	hope	NN	H*	h @U p	1	L-L%	5	0.544713316	0.512001306	0.531039048	0.535636106	0.547465405
50000005191	60000005240	sp	1	4	of	IN		V v	1	L-L%	5	0.54353004	0.51026975	0.530229905	0.534228711	0.546565584
50000005191	60000005240	sp	1	4	good	JJ	H*	g U d	1	L-L%	5	0.54496764	0.512226313	0.532691145	0.536260541	0.548480111
50000005191	60000005240	sp	1	4	?	.				L-L%	5	0.549680923	0.518157245	0.539029741	0.542255696	0.553907079
50000005191	60000005252	sp	1	1	Our	PRP$		aU	1	H-L%	4	0.556345646	0.526148198	0.546558722	0.550110165	0.561048129
50000005191	60000005252	sp	1	1	Our	PRP$		r=	0	H-L%	4	0.561299316	0.531840204	0.55098308	0.554854711	0.567796923
50000005191	60000005252	sp	1	1	hap	NN	H*	h { p	1	H-L%	4	0.576764566	0.551290116	0.569608647	0.573233316	0.582770902
50000005191	60000005252	sp	1	1	is	VBZ		I z	1	H-L%	4	0.61640327	0.583984157	0.604162723	0.606245497	0.629378
50000005191	60000005252	sp	1	1	loss	NN	H*	l O s	1	H-L%	4	0.652742193	0.613716832	0.635504455	0.635997707	0.67349632
50000005191	60000005252	sp	1	1	,	,				H-L%	4	0.660644423	0.619753912	0.640921879	0.638724569	0.689729063
50000005191	60000005252	sp	1	2	our	PRP$		aU	1	H-L%	4	0.710623924	0.661367577	0.684742721	0.680459262	0.747471094
50000005191	60000005252	sp	1	2	our	PRP$		r=	0	H-L%	4	0.757714645	0.700774527	0.726131026	0.720172089	0.802746173
50000005191	60000005252	sp	1	2	hope	NN	H*	h @U p	1	H-L%	4	0.755757582	0.698395125	0.723368926	0.718078197	0.800242013
50000005191	60000005252	sp	1	2	but	CC		b V t	1	H-L%	4	0.753262692	0.695258065	0.720000637	0.715100015	0.797142103
50000005191	60000005252	sp	1	2	sad	JJ	H*	s { d	1	H-L%	4	0.745064106	0.686771849	0.711023949	0.706696115	0.788244372
50000005191	60000005252	sp	1	2	despair	NN	H*	d I s	0	H-L%	4	0.742926938	0.68396137	0.707838019	0.70386235	0.785345596
50000005191	60000005252	sp	1	2	despair	NN	H*	p E r	1	H-L%	4	0.735658033	0.676800649	0.700208353	0.696384108	0.77737962
50000005191	60000005252	sp	1	2	;	:				H-L%	4	0.732898526	0.673727033	0.696958327	0.693356158	0.7739859
50000005191	60000005252	sp	1	3	Our	PRP$		aU	1	H-L%	4	0.728278069	0.668167803	0.692373424	0.688859935	0.769745581
50000005191	60000005252	sp	1	3	Our	PRP$		r=	0	H-L%	4	0.725728051	0.665233084	0.691105657	0.687326049	0.766465749
50000005191	60000005252	sp	1	3	ranks	NNS	H*	r { N k s	1	H-L%	4	0.703288047	0.644538639	0.669424984	0.664914499	0.745606875
50000005191	60000005252	sp	1	3	are	VBP		A r	1	H-L%	4	0.697332793	0.638069168	0.663459867	0.659029303	0.740904083
50000005191	60000005252	sp	1	3	broke	JJ	H*	b r @U k	1	H-L%	4	0.69400385	0.632707768	0.658193209	0.6534602	0.739787957
50000005191	60000005252	sp	1	3	,	,				H-L%	4	0.724215521	0.655677943	0.684873764	0.680781406	0.771189695
50000005191	60000005252	sp	1	4	and	CC		{ n d	1	H-L%	4	0.712478746	0.64153694	0.671466266	0.667946228	0.761356105
50000005191	60000005252	sp	1	4	ruin	NN	H*	r u	1	H-L%	4	0.727776875	0.654780687	0.685765489	0.682110838	0.777261743
50000005191	60000005252	sp	1	4	ruin	NN	H*	@ n	0	H-L%	4	0.707506077	0.636793347	0.667081353	0.663208402	0.757275321
50000005191	60000005252	sp	1	4	follows	VBZ		f A	1	H-L%	4	0.687778748	0.619379669	0.649018821	0.644727665	0.737833556
50000005191	60000005252	sp	1	4	follows	VBZ		l @U z	0	H-L%	4	0.683508467	0.614651582	0.644874617	0.640879473	0.73477396
50000005191	60000005252	sp	1	4	us	PRP		V s	1	H-L%	4	0.681166425	0.611281104	0.641972186	0.638414145	0.733563548
50000005191	60000005252	sp	1	4	:	:				H-L%	4	0.674767309	0.601754116	0.633259038	0.630582375	0.72907756
50000005191	60000005252	sp	1	5	What	WP		w V t	1	H-L%	4	0.690921926	0.616073969	0.648240234	0.645849988	0.745750701
50000005191	60000005252	sp	1	5	counsel	NN	H*	k aU n	1	H-L%	4	0.671903262	0.599315254	0.629534594	0.62665683	0.727095234
50000005191	60000005252	sp	1	5	counsel	NN	H*	s @ l	0	H-L%	4	0.631223688	0.563190617	0.591536192	0.590931475	0.679934657
50000005191	60000005252	sp	1	5	give	VB	H*	g I v	1	H-L%	4	0.611314573	0.544355145	0.572992006	0.575082379	0.653356693
50000005191	60000005252	sp	1	5	you	PRP		j u	1	H-L%	4	0.539101307	0.482863561	0.507551149	0.510944515	0.573705658
50000005191	60000005252	sp	1	5	?	.				H-L%	4	0.487761919	0.437236085	0.460420804	0.465974497	0.515542984
50000005191	60000005252	sp	1	5	whither	.		w I	1	H-L%	4	0.476973767	0.430378834	0.451822467	0.456183171	0.503257536
50000005191	60000005252	sp	1	5	whither	.		D r=	0	H-L%	4	0.47359786	0.431531666	0.450491878	0.452973675	0.498710904
50000005191	60000005252	sp	1	6	shall	MD		S { l	1	H-H%	5	0.477134443	0.435247768	0.454448016	0.456633143	0.501676194
50000005191	60000005252	sp	1	6	we	PRP		w i	1	H-H%	5	0.491842643	0.450246669	0.468882736	0.469783879	0.515937562
50000005191	60000005252	sp	1	6	fly	VB	L*	f l AI	1	H-H%	5	0.50919324	0.464330648	0.485257542	0.486850196	0.533192165
50000005191	60000005252	sp	1	6	?	.				H-H%	5	0.536847402	0.489034625	0.510307177	0.511808703	0.560465593
50000005191	60000005267	sp	1	1	Bootless	NNP	L+H*	b u	1	H-L%	4	0.543174914	0.49750148	0.517664596	0.518942694	0.565890854
50000005191	60000005267	sp	1	1	Bootless	NNP	L+H*	t l @ s	0	H-L%	4	0.555546527	0.513047797	0.531137662	0.531828785	0.578124057
50000005191	60000005267	sp	1	1	is	VBZ		I z	1	H-L%	4	0.567415415	0.526403837	0.54369579	0.544240642	0.589433541
50000005191	60000005267	sp	1	1	flight	NN	L+H*	f l AI t	1	H-L%	4	0.597776964	0.556602223	0.574399141	0.575288341	0.618240728
50000005191	60000005267	sp	1	1	,	,				H-L%	4	0.645277753	0.601150734	0.61869004	0.616703868	0.670832319
50000005191	60000005267	sp	1	2	they	PRP		D EI	1	H-L%	4	0.679600916	0.630781475	0.649304065	0.645639616	0.711045635
50000005191	60000005267	sp	1	2	follow	VBP		f A	1	H-L%	4	0.719663493	0.668748053	0.687852578	0.684176343	0.747944979
50000005191	60000005267	sp	1	2	follow	VBP		l @U	0	H-L%	4	0.751816349	0.705731794	0.722206208	0.716565825	0.77593215
50000005191	60000005267	sp	1	2	us	PRP		V s	1	H-L%	4	0.72044834	0.677379988	0.692961926	0.690205402	0.735635231
50000005191	60000005267	sp	1	2	with	IN		w I D	1	H-L%	4	0.707518799	0.665453517	0.681486934	0.682022947	0.71279708
50000005191	60000005267	sp	1	2	wings	NNS	L+H*	w I N z	1	H-L%	4	0.669325652	0.635044993	0.647635063	0.650103137	0.664754173
50000005191	60000005267	sp	1	2	;	:				H-L%	4	0.618343334	0.590582698	0.599924159	0.604832508	0.605838439
50000005191	60000005267	sp	1	3	And	CC		{ n d	1	L-L%	5	0.601937849	0.580831252	0.58679985	0.592964833	0.579628336
50000005191	60000005267	sp	1	3	weak	JJ	L+H*	w i k	1	L-L%	5	0.557848891	0.547988209	0.549353959	0.555334654	0.527548087
50000005191	60000005267	sp	1	3	we	PRP		w i	1	L-L%	5	0.496793848	0.497019054	0.493727745	0.499133309	0.460449496
50000005191	60000005267	sp	1	3	are	VBP		A r	1	L-L%	5	0.469926942	0.47618211	0.470999255	0.476663266	0.425369549
50000005191	60000005267	sp	1	3	and	CC		{ n d	1	L-L%	5	0.424749757	0.437205835	0.429529115	0.435616159	0.37477557
50000005191	60000005267	sp	1	3	cannot	MD		k {	0	L-L%	5	0.401384669	0.41518795	0.408286287	0.414169286	0.353478829
50000005191	60000005267	sp	1	3	cannot	MD		n A t	1	L-L%	5	0.394696239	0.405429471	0.401051458	0.407729715	0.348435565
50000005191	60000005267	sp	1	3	shun	VB	L+H*	S V n	1	L-L%	5	0.398314085	0.411896507	0.407103265	0.413543667	0.350727697
50000005191	60000005267	sp	1	3	pursuit	NN	!H*	p r=	0	L-L%	5	0.390893302	0.402918226	0.399066728	0.404561568	0.351642631
50000005191	60000005267	sp	1	3	pursuit	NN	!H*	s u t	1	L-L%	5	0.407557259	0.411014269	0.411400761	0.417611241	0.376090414
50000005191	60000005267	sp	1	3	.	.				L-L%	5	0.3898543	0.39180771	0.39319099	0.399546477	0.36119461
50000005191	60000005282	sp	1	1	Ah	UH	H*	A	1	H-L%	4	0.377472711	0.377185763	0.379872544	0.386156637	0.351191071
50000005191	60000005282	sp	1	1	,	,				H-L%	4	0.347265038	0.347839491	0.350819327	0.356812954	0.323854811
